data_size,model_size,train_loss,eval_loss,compute
947072,1.414213562,0.005749466,0.052784208,1894144
959872,1.414213562,0.022807805,0.060296409,1919744
972672,1.414213562,0.021924431,0.059721781,1945344
985472,1.414213562,0.002587899,0.063975346,1970944
998272,1.414213562,0.030776756,0.053784957,1996544
1011072,1.414213562,0.010079124,0.047560353,2022144
1023872,1.414213562,0.025264094,0.052440119,2047744
1036672,1.414213562,0.008670929,0.054078825,2073344
1049472,1.414213562,0.014689258,0.057340136,2098944
1062272,1.414213562,0.005025838,0.053213772,2124544
1075072,1.414213562,0.077098072,0.056354877,2150144
1087872,1.414213562,0.004458386,0.055243836,2175744
1100672,1.414213562,0.041918222,0.058756816,2201344
1113472,1.414213562,0.081713989,0.063745997,2226944
1126272,1.414213562,0.081672609,0.056233055,2252544
1139072,1.414213562,0.010280835,0.0541192,2278144
1151872,1.414213562,0.022044208,0.057389588,2303744
1164672,1.414213562,0.034224447,0.054567573,2329344
1177472,1.414213562,0.026374821,0.059662047,2354944
1190272,1.414213562,0.010929304,0.065603536,2380544
1203072,1.414213562,0.038377248,0.053674058,2406144
1215872,1.414213562,0.006966611,0.058306979,2431744
1228672,1.414213562,0.023780948,0.05558523,2457344
1241472,1.414213562,0.021295674,0.056506678,2482944
1254272,1.414213562,0.044772614,0.054895691,2508544
1267072,1.414213562,0.043976944,0.051207385,2534144
1279872,1.414213562,0.007097413,0.052034204,2559744
1292672,1.414213562,0.01575603,0.053510129,2585344
1305472,1.414213562,0.010365639,0.053052798,2610944
1318272,1.414213562,0.005627791,0.055594341,2636544
1331072,1.414213562,0.001885586,0.060645229,2662144
1343872,1.414213562,0.004450104,0.054264005,2687744
1356672,1.414213562,0.070957817,0.057097922,2713344
1369472,1.414213562,0.030890763,0.04889211,2738944
1382272,1.414213562,0.006561319,0.051513348,2764544
1395072,1.414213562,0.001510669,0.058376112,2790144
1407872,1.414213562,0.001924847,0.05190076,2815744
1420672,1.414213562,0.012924532,0.059114535,2841344
1433472,1.414213562,0.006265662,0.058870547,2866944
1446272,1.414213562,0.002193221,0.061884136,2892544
1459072,1.414213562,0.00554972,0.055686229,2918144
1471872,1.414213562,0.042194393,0.057511595,2943744
1484672,1.414213562,0.01135829,0.053049156,2969344
1497472,1.414213562,0.002417883,0.054212309,2994944
1510272,1.414213562,0.058391169,0.053791532,3020544
1523072,1.414213562,0.050737292,0.052175216,3046144
1535872,1.414213562,0.008517732,0.053704219,3071744
1548672,1.414213562,0.045846485,0.061709629,3097344
1561472,1.414213562,0.006003816,0.064199458,3122944
1574272,1.414213562,0.001620431,0.053202872,3148544
1587072,1.414213562,0.032904852,0.061174714,3174144
1599872,1.414213562,0.023807526,0.051857478,3199744
1612672,1.414213562,0.054081377,0.055637122,3225344
1625472,1.414213562,0.06496992,0.057042601,3250944
1638272,1.414213562,0.022081353,0.056741803,3276544
1651072,1.414213562,0.031458195,0.058860054,3302144
1663872,1.414213562,0.014636259,0.059783527,3327744
1676672,1.414213562,0.005077298,0.062041602,3353344
1689472,1.414213562,0.001655712,0.056299377,3378944
1702272,1.414213562,0.023384377,0.056547531,3404544
1715072,1.414213562,0.026581036,0.058680378,3430144
1727872,1.414213562,0.013436344,0.064738852,3455744
1740672,1.414213562,0.004905153,0.053311812,3481344
1753472,1.414213562,0.022800419,0.059523327,3506944
1766272,1.414213562,0.011186328,0.052935405,3532544
1779072,1.414213562,0.040742911,0.053915939,3558144
1791872,1.414213562,0.051471133,0.056924229,3583744
1804672,1.414213562,0.051959477,0.054729491,3609344
1817472,1.414213562,0.007104959,0.055337195,3634944
1830272,1.414213562,0.021065358,0.052142547,3660544
1843072,1.414213562,0.074739076,0.056100567,3686144
1855872,1.414213562,0.00285109,0.062621453,3711744
1868672,1.414213562,0.038018849,0.061695048,3737344
1881472,1.414213562,0.001532515,0.069160754,3762944
1894272,1.414213562,0.001890269,0.060404093,3788544
1907072,1.414213562,0.042187497,0.054168941,3814144
1919872,1.414213562,0.019246686,0.06100842,3839744
12672,2,0.147688583,0.130183078,50688
25472,2,0.097937144,0.091227805,101888
38272,2,0.140221804,0.141090588,153088
51072,2,0.048642162,0.074757128,204288
63872,2,0.033310547,0.073399855,255488
76672,2,0.037065949,0.065455366,306688
89472,2,0.014780688,0.062504431,357888
102272,2,0.043530971,0.067759681,409088
115072,2,0.056271702,0.052415138,460288
127872,2,0.062664598,0.053534992,511488
140672,2,0.058503576,0.055982877,562688
153472,2,0.094966486,0.054696472,613888
166272,2,0.056210171,0.058561842,665088
179072,2,0.059749849,0.05372649,716288
191872,2,0.023648378,0.044472006,767488
204672,2,0.08832977,0.045617671,818688
217472,2,0.010432909,0.051732862,869888
230272,2,0.007722337,0.055067799,921088
243072,2,0.015132926,0.0433528,972288
255872,2,0.047507241,0.046017846,1023488
268672,2,0.00909552,0.044792658,1074688
281472,2,0.034544047,0.044558296,1125888
294272,2,0.035660524,0.052122279,1177088
307072,2,0.021389816,0.044767791,1228288
319872,2,0.05719443,0.050019249,1279488
332672,2,0.022364078,0.04364505,1330688
345472,2,0.019242672,0.041812527,1381888
358272,2,0.031505615,0.043764548,1433088
371072,2,0.061187286,0.045148172,1484288
383872,2,0.019147439,0.041203122,1535488
396672,2,0.00448349,0.051658177,1586688
409472,2,0.00321616,0.054814223,1637888
422272,2,0.019651104,0.040461713,1689088
435072,2,0.004370288,0.042926413,1740288
447872,2,0.013360924,0.044662217,1791488
460672,2,0.007729349,0.03763401,1842688
473472,2,0.017654212,0.03970126,1893888
486272,2,0.047064621,0.046599315,1945088
499072,2,0.003238756,0.045486835,1996288
511872,2,0.025240809,0.046867188,2047488
524672,2,0.001762193,0.04075827,2098688
537472,2,0.010057054,0.041910235,2149888
550272,2,0.007461277,0.0415301,2201088
563072,2,0.039731778,0.045169867,2252288
575872,2,0.008182398,0.049240361,2303488
588672,2,0.011875904,0.044281453,2354688
601472,2,0.026449837,0.036639497,2405888
614272,2,0.018344367,0.0404756,2457088
627072,2,0.00821011,0.042282883,2508288
639872,2,0.019250648,0.040528018,2559488
652672,2,0.057798933,0.034723274,2610688
665472,2,0.002584026,0.042961067,2661888
678272,2,0.080445327,0.044360755,2713088
691072,2,0.001252946,0.042356528,2764288
703872,2,0.057068896,0.042920441,2815488
716672,2,0.017721055,0.039418432,2866688
729472,2,0.019979296,0.041432799,2917888
742272,2,0.005005158,0.044101605,2969088
755072,2,0.023825862,0.041470266,3020288
767872,2,0.003987004,0.041818279,3071488
780672,2,0.093045555,0.038892399,3122688
793472,2,0.07451041,0.045253038,3173888
806272,2,0.035543654,0.044312923,3225088
819072,2,0.079501264,0.049591998,3276288
831872,2,0.005413926,0.041926371,3327488
844672,2,0.003258845,0.044289178,3378688
857472,2,0.03129743,0.043600588,3429888
870272,2,0.053653937,0.038485421,3481088
883072,2,0.009634176,0.045936097,3532288
895872,2,0.012649574,0.045977491,3583488
908672,2,0.001026667,0.045855242,3634688
921472,2,0.000428996,0.047940404,3685888
934272,2,0.0439835,0.044881436,3737088
947072,2,0.025300173,0.046408003,3788288
959872,2,0.018208411,0.039548439,3839488
972672,2,0.003230187,0.040613007,3890688
985472,2,0.001798704,0.044682984,3941888
998272,2,0.00382504,0.042991706,3993088
1011072,2,0.019007886,0.04463114,4044288
1023872,2,0.00033032,0.043405509,4095488
1036672,2,0.069543913,0.04176082,4146688
1049472,2,0.017557504,0.051357112,4197888
1062272,2,0.025286239,0.046096044,4249088
1075072,2,0.002168547,0.047675737,4300288
1087872,2,0.000411029,0.047955051,4351488
1100672,2,0.003965493,0.050615688,4402688
1113472,2,0.009314303,0.046154685,4453888
1126272,2,0.012603058,0.045209352,4505088
1139072,2,0.035355739,0.053240372,4556288
1151872,2,0.04045561,0.050583319,4607488
1164672,2,0.002169568,0.045863072,4658688
1177472,2,0.003924816,0.050635173,4709888
1190272,2,0.001031954,0.050696463,4761088
1203072,2,0.027476689,0.044208899,4812288
1215872,2,0.030204775,0.04974096,4863488
1228672,2,0.007663046,0.049015807,4914688
1241472,2,0.000757437,0.055542085,4965888
1254272,2,0.02954204,0.049323829,5017088
1267072,2,0.004266998,0.046931789,5068288
1279872,2,0.025588254,0.046078907,5119488
1292672,2,0.000315899,0.046503591,5170688
1305472,2,0.003581543,0.048282497,5221888
1318272,2,0.003671931,0.05349015,5273088
1331072,2,0.002806049,0.049317164,5324288
1343872,2,0.059819099,0.048383029,5375488
1356672,2,0.004065422,0.051444688,5426688
1369472,2,0.010879174,0.047752679,5477888
1382272,2,0.006916561,0.046883648,5529088
1395072,2,0.001634076,0.052942643,5580288
1407872,2,0.000246452,0.059562505,5631488
1420672,2,0.013290752,0.049333282,5682688
1433472,2,0.017930588,0.053322843,5733888
1446272,2,0.012076661,0.059982483,5785088
1459072,2,0.001645058,0.048038649,5836288
1471872,2,0.004025022,0.048306204,5887488
1484672,2,0.001989073,0.041805545,5938688
1497472,2,0.012089298,0.050535476,5989888
1510272,2,0.000512027,0.051136831,6041088
1523072,2,0.000345342,0.046718284,6092288
1535872,2,0.000685083,0.051052582,6143488
1548672,2,0.000912306,0.048750535,6194688
1561472,2,0.072751664,0.047470923,6245888
1574272,2,0.001396906,0.045211282,6297088
1587072,2,0.014185292,0.049092194,6348288
1599872,2,0.014483338,0.050613887,6399488
1612672,2,0.015807204,0.053011362,6450688
1625472,2,0.005724558,0.05195343,6501888
1638272,2,0.013983771,0.049470344,6553088
1651072,2,0.000591668,0.054259679,6604288
1663872,2,0.04668954,0.047377427,6655488
1676672,2,0.007410699,0.050169009,6706688
1689472,2,0.044908874,0.051220364,6757888
1702272,2,0.041200735,0.049130005,6809088
1715072,2,0.038557358,0.049286567,6860288
1727872,2,0.004994819,0.047854642,6911488
1740672,2,0.02014026,0.054651906,6962688
1753472,2,0.002411484,0.047179894,7013888
1766272,2,0.011584854,0.048854306,7065088
1779072,2,0.005985087,0.052475869,7116288
1791872,2,0.001083635,0.053461781,7167488
1804672,2,0.000261032,0.053260949,7218688
1817472,2,0.000870146,0.05145042,7269888
1830272,2,0.026736328,0.051897958,7321088
1843072,2,0.052578408,0.060708228,7372288
1855872,2,0.000499428,0.051852802,7423488
1868672,2,0.012496871,0.05332525,7474688
1881472,2,0.019077769,0.047199112,7525888
1894272,2,0.010123563,0.049169458,7577088
1907072,2,0.001462761,0.052300171,7628288
1919872,2,0.004855023,0.047266046,7679488
12672,2.828427125,0.139164045,0.16950194,101376
25472,2.828427125,0.073743083,0.07820868,203776
38272,2.828427125,0.056426752,0.089125425,306176
51072,2.828427125,0.031876381,0.080498338,408576
63872,2.828427125,0.019420629,0.072321436,510976
76672,2.828427125,0.14092508,0.060237793,613376
89472,2.828427125,0.043897446,0.052487228,715776
102272,2.828427125,0.032889944,0.053497913,818176
115072,2.828427125,0.005427316,0.045007879,920576
127872,2.828427125,0.070482627,0.054057471,1022976
140672,2.828427125,0.049443197,0.064562374,1125376
153472,2.828427125,0.037958588,0.056189037,1227776
166272,2.828427125,0.01457824,0.050367482,1330176
179072,2.828427125,0.032104883,0.04711494,1432576
191872,2.828427125,0.004727535,0.043078491,1534976
204672,2.828427125,0.130568609,0.051661141,1637376
217472,2.828427125,0.067642994,0.049321288,1739776
230272,2.828427125,0.042464737,0.043673666,1842176
243072,2.828427125,0.018629137,0.045053772,1944576
255872,2.828427125,0.015673805,0.053740497,2046976
268672,2.828427125,0.039637312,0.041919658,2149376
281472,2.828427125,0.038003236,0.053739184,2251776
294272,2.828427125,0.003417111,0.047265979,2354176
307072,2.828427125,0.007587473,0.038387004,2456576
319872,2.828427125,0.085099339,0.04153974,2558976
332672,2.828427125,0.035970107,0.046210969,2661376
345472,2.828427125,0.073383972,0.036418464,2763776
358272,2.828427125,0.03083965,0.038267861,2866176
371072,2.828427125,0.004517586,0.049837851,2968576
383872,2.828427125,0.028315224,0.042635113,3070976
396672,2.828427125,0.010317527,0.036620401,3173376
409472,2.828427125,0.00700085,0.038938042,3275776
422272,2.828427125,0.031487782,0.040007115,3378176
435072,2.828427125,0.00353911,0.042114286,3480576
447872,2.828427125,0.042305917,0.035452658,3582976
460672,2.828427125,0.053275097,0.051050308,3685376
473472,2.828427125,0.054935083,0.044608982,3787776
486272,2.828427125,0.003364871,0.040566884,3890176
499072,2.828427125,0.025694301,0.036853798,3992576
511872,2.828427125,0.038309377,0.043537574,4094976
524672,2.828427125,0.013326032,0.03888999,4197376
537472,2.828427125,0.007911665,0.041853654,4299776
550272,2.828427125,0.035287827,0.034514248,4402176
563072,2.828427125,0.038448408,0.035203089,4504576
575872,2.828427125,0.038670167,0.041387367,4606976
588672,2.828427125,0.000361116,0.041445778,4709376
601472,2.828427125,0.010996821,0.041189686,4811776
614272,2.828427125,0.017715925,0.046222255,4914176
627072,2.828427125,0.013445416,0.045665399,5016576
639872,2.828427125,0.0237632,0.041123532,5118976
652672,2.828427125,0.001426249,0.036539152,5221376
665472,2.828427125,0.029607428,0.040270658,5323776
678272,2.828427125,0.01571827,0.037539183,5426176
691072,2.828427125,0.002409894,0.034603184,5528576
703872,2.828427125,0.002915082,0.038268147,5630976
716672,2.828427125,0.017546214,0.045472256,5733376
729472,2.828427125,0.001085042,0.038043455,5835776
742272,2.828427125,0.009298369,0.035349401,5938176
755072,2.828427125,0.011326694,0.039502968,6040576
767872,2.828427125,0.002071082,0.060401006,6142976
780672,2.828427125,0.022862354,0.036663501,6245376
793472,2.828427125,0.001816389,0.046941683,6347776
806272,2.828427125,0.006053911,0.046663921,6450176
819072,2.828427125,0.021247337,0.043919874,6552576
831872,2.828427125,0.007045974,0.0461142,6654976
844672,2.828427125,0.000902109,0.043301116,6757376
857472,2.828427125,0.000928355,0.040896316,6859776
870272,2.828427125,0.003320065,0.043644732,6962176
883072,2.828427125,0.030829459,0.049001669,7064576
895872,2.828427125,0.002285687,0.04035269,7166976
908672,2.828427125,0.004892404,0.047780313,7269376
921472,2.828427125,0.037530724,0.041037879,7371776
934272,2.828427125,0.001889382,0.03776319,7474176
947072,2.828427125,0.012357731,0.035839133,7576576
959872,2.828427125,0.020754816,0.037068611,7678976
972672,2.828427125,0.002286898,0.038410127,7781376
985472,2.828427125,0.018404555,0.034529402,7883776
998272,2.828427125,0.001068842,0.041629555,7986176
1011072,2.828427125,0.013805059,0.036437387,8088576
1023872,2.828427125,0.03046097,0.040587403,8190976
1036672,2.828427125,0.010132969,0.044153626,8293376
1049472,2.828427125,0.000559308,0.041160257,8395776
1062272,2.828427125,0.019025562,0.044768514,8498176
1075072,2.828427125,0.001071991,0.044364428,8600576
1087872,2.828427125,0.000767593,0.044674549,8702976
1100672,2.828427125,0.03215874,0.044814675,8805376
1113472,2.828427125,0.004245716,0.044024906,8907776
1126272,2.828427125,0.031479683,0.038177854,9010176
1139072,2.828427125,0.000428851,0.041734369,9112576
1151872,2.828427125,0.011009616,0.04394545,9214976
1164672,2.828427125,0.004455112,0.042918763,9317376
1177472,2.828427125,0.009699059,0.044530471,9419776
1190272,2.828427125,0.005416645,0.047941241,9522176
1203072,2.828427125,0.006784437,0.044569127,9624576
1215872,2.828427125,0.000712012,0.041846381,9726976
1228672,2.828427125,0.01725368,0.056449841,9829376
1241472,2.828427125,0.000346646,0.041673513,9931776
1254272,2.828427125,0.001120538,0.051709452,10034176
1267072,2.828427125,0.003698295,0.048905635,10136576
1279872,2.828427125,0.007688222,0.042773309,10238976
1292672,2.828427125,0.026699198,0.047690623,10341376
1305472,2.828427125,0.001246438,0.044614806,10443776
1318272,2.828427125,0.01062021,0.044182529,10546176
1331072,2.828427125,0.023988174,0.046196675,10648576
1343872,2.828427125,0.016723681,0.043276489,10750976
1356672,2.828427125,0.00579745,0.045931769,10853376
1369472,2.828427125,0.001320748,0.04463215,10955776
1382272,2.828427125,0.001710862,0.038646209,11058176
1395072,2.828427125,0.002030533,0.044423944,11160576
1407872,2.828427125,0.00050613,0.041126653,11262976
1420672,2.828427125,0.008126983,0.049115265,11365376
1433472,2.828427125,0.001011643,0.045118199,11467776
1446272,2.828427125,0.000897471,0.054845094,11570176
1459072,2.828427125,0.040712304,0.051359535,11672576
1471872,2.828427125,0.008987684,0.049561252,11774976
1484672,2.828427125,0.004979744,0.053016262,11877376
1497472,2.828427125,0.032848991,0.042942816,11979776
1510272,2.828427125,0.000517144,0.045960252,12082176
1523072,2.828427125,0.028859323,0.047020354,12184576
1535872,2.828427125,0.003314157,0.044991168,12286976
1548672,2.828427125,0.000225474,0.041337647,12389376
1561472,2.828427125,0.002448348,0.044780382,12491776
1574272,2.828427125,0.005098579,0.041281411,12594176
1587072,2.828427125,0.000888373,0.044119191,12696576
1599872,2.828427125,0.000893982,0.045268232,12798976
