,step,model_size,train_loss,eval_loss,compute,eval_min,train_min,params
310,1164672,1.414213562,0.074965954,0.052776967,298156031.8426821,0.042384723,0.002222287,2.0
311,1177472,1.414213562,0.079268239,0.048573053,301432831.8409532,0.042384723,0.002222287,2.0
312,1190272,1.414213562,0.008456456,0.049780432,304709631.8392242,0.042384723,0.002222287,2.0
313,1203072,1.414213562,0.008420838,0.052799796,307986431.83749527,0.042384723,0.002222287,2.0
314,1215872,1.414213562,0.101346105,0.053457198,311263231.8357663,0.042384723,0.002222287,2.0
315,1228672,1.414213562,0.005172309,0.052560362,314540031.83403736,0.042384723,0.002222287,2.0
316,1241472,1.414213562,0.023025723,0.047481572,317816831.8323084,0.042384723,0.002222287,2.0
317,1254272,1.414213562,0.0237149,0.051299641,321093631.8305794,0.042384723,0.002222287,2.0
318,1267072,1.414213562,0.022547767,0.047363216,324370431.82885045,0.042384723,0.002222287,2.0
319,1279872,1.414213562,0.016141606,0.056659752,327647231.8271215,0.042384723,0.002222287,2.0
320,1292672,1.414213562,0.029786279,0.045964383,330924031.82539254,0.042384723,0.002222287,2.0
321,1305472,1.414213562,0.0336367,0.054847502,334200831.8236636,0.042384723,0.002222287,2.0
322,1318272,1.414213562,0.023097986,0.047987755,337477631.82193464,0.042384723,0.002222287,2.0
323,1331072,1.414213562,0.011501053,0.045827922,340754431.8202057,0.042384723,0.002222287,2.0
324,1343872,1.414213562,0.033670727,0.050268467,344031231.81847674,0.042384723,0.002222287,2.0
325,1356672,1.414213562,0.012883164,0.051496797,347308031.8167478,0.042384723,0.002222287,2.0
326,1369472,1.414213562,0.080799885,0.04526181,350584831.81501883,0.042384723,0.002222287,2.0
327,1382272,1.414213562,0.032526314,0.044992404,353861631.8132898,0.042384723,0.002222287,2.0
328,1395072,1.414213562,0.019607173,0.054029087,357138431.81156087,0.042384723,0.002222287,2.0
329,1407872,1.414213562,0.066502899,0.051534095,360415231.8098319,0.042384723,0.002222287,2.0
330,1420672,1.414213562,0.011236146,0.051938572,363692031.80810297,0.042384723,0.002222287,2.0
331,1433472,1.414213562,0.052709367,0.048992573,366968831.806374,0.042384723,0.002222287,2.0
332,1446272,1.414213562,0.010672262,0.043794966,370245631.80464506,0.042384723,0.002222287,2.0
333,1459072,1.414213562,0.075431012,0.04896267,373522431.8029161,0.042384723,0.002222287,2.0
334,1471872,1.414213562,0.032228772,0.047783353,376799231.80118716,0.042384723,0.002222287,2.0
335,1484672,1.414213562,0.05509726,0.053643042,380076031.7994582,0.042384723,0.002222287,2.0
336,1497472,1.414213562,0.008939345,0.049928151,383352831.79772925,0.042384723,0.002222287,2.0
337,1510272,1.414213562,0.008293123,0.051844623,386629631.79600024,0.042384723,0.002222287,2.0
338,1523072,1.414213562,0.017931318,0.052114118,389906431.7942713,0.042384723,0.002222287,2.0
339,1535872,1.414213562,0.027292047,0.050905021,393183231.79254234,0.042384723,0.002222287,2.0
340,1548672,1.414213562,0.025445981,0.046513696,396460031.7908134,0.042384723,0.002222287,2.0
341,1561472,1.414213562,0.001724191,0.045860859,399736831.78908443,0.042384723,0.001724191,2.0
342,1574272,1.414213562,0.029662045,0.052143101,403013631.7873555,0.042384723,0.001724191,2.0
343,1587072,1.414213562,0.021057682,0.056724822,406290431.78562653,0.042384723,0.001724191,2.0
344,1599872,1.414213562,0.044664197,0.05028165,409567231.7838976,0.042384723,0.001724191,2.0
345,1612672,1.414213562,0.024683151,0.048732457,412844031.7821686,0.042384723,0.001724191,2.0
346,1625472,1.414213562,0.003133477,0.047121354,416120831.7804397,0.042384723,0.001724191,2.0
347,1638272,1.414213562,0.034741018,0.046792529,419397631.77871066,0.042384723,0.001724191,2.0
348,1651072,1.414213562,0.018102834,0.050610925,422674431.7769817,0.042384723,0.001724191,2.0
349,1663872,1.414213562,0.067784838,0.048745656,425951231.77525276,0.042384723,0.001724191,2.0
350,1676672,1.414213562,0.005701184,0.046358891,429228031.7735238,0.042384723,0.001724191,2.0
351,1689472,1.414213562,0.019775014,0.045496387,432504831.77179486,0.042384723,0.001724191,2.0
352,1702272,1.414213562,0.003796358,0.046344643,435781631.7700659,0.042384723,0.001724191,2.0
353,1715072,1.414213562,0.003111046,0.052151299,439058431.76833695,0.042384723,0.001724191,2.0
354,1727872,1.414213562,0.004255541,0.0512606,442335231.766608,0.042384723,0.001724191,2.0
355,1740672,1.414213562,0.018989006,0.054520214,445612031.76487905,0.042384723,0.001724191,2.0
356,1753472,1.414213562,0.000490269,0.05136485,448888831.7631501,0.042384723,0.000490269,2.0
357,1766272,1.414213562,0.099562295,0.050755763,452165631.7614211,0.042384723,0.000490269,2.0
358,1779072,1.414213562,0.004038975,0.059319356,455442431.75969213,0.042384723,0.000490269,2.0
359,1791872,1.414213562,0.012600915,0.051029872,458719231.7579632,0.042384723,0.000490269,2.0
360,1804672,1.414213562,0.022880681,0.049046428,461996031.7562342,0.042384723,0.000490269,2.0
361,1817472,1.414213562,0.007269035,0.052293742,465272831.7545053,0.042384723,0.000490269,2.0
362,1830272,1.414213562,0.010707729,0.04847113,468549631.7527763,0.042384723,0.000490269,2.0
363,1843072,1.414213562,0.026191024,0.047403117,471826431.7510474,0.042384723,0.000490269,2.0
364,1855872,1.414213562,0.015693665,0.049895011,475103231.7493184,0.042384723,0.000490269,2.0
365,1868672,1.414213562,0.010243027,0.049728567,478380031.74758947,0.042384723,0.000490269,2.0
366,1881472,1.414213562,0.003199121,0.051384687,481656831.7458605,0.042384723,0.000490269,2.0
367,1894272,1.414213562,0.008404778,0.053178929,484933631.74413157,0.042384723,0.000490269,2.0
368,1907072,1.414213562,0.003120237,0.05566214,488210431.74240255,0.042384723,0.000490269,2.0
369,1919872,1.414213562,0.034039285,0.05053631,491487231.7406736,0.042384723,0.000490269,2.0
370,12672,2.0,0.142488569,0.135480952,6488064.0,0.135480952,0.142488569,4.0
371,25472,2.0,0.06040699,0.107713568,13041664.0,0.107713568,0.06040699,4.0
372,38272,2.0,0.132028893,0.10627115,19595264.0,0.10627115,0.06040699,4.0
373,51072,2.0,0.013060138,0.08066243,26148864.0,0.08066243,0.013060138,4.0
374,63872,2.0,0.124878451,0.077202373,32702464.0,0.077202373,0.013060138,4.0
375,76672,2.0,0.08801569,0.09505919,39256064.0,0.077202373,0.013060138,4.0
376,89472,2.0,0.156913951,0.064724924,45809664.0,0.064724924,0.013060138,4.0
377,102272,2.0,0.050089605,0.069704107,52363264.0,0.064724924,0.013060138,4.0
378,115072,2.0,0.070850432,0.061719877,58916864.0,0.061719877,0.013060138,4.0
379,127872,2.0,0.02977572,0.069104496,65470464.0,0.061719877,0.013060138,4.0
380,140672,2.0,0.043047283,0.06732049,72024064.0,0.061719877,0.013060138,4.0
381,153472,2.0,0.159821749,0.054238055,78577664.0,0.054238055,0.013060138,4.0
382,166272,2.0,0.056589149,0.059767272,85131264.0,0.054238055,0.013060138,4.0
383,179072,2.0,0.112131402,0.054953061,91684864.0,0.054238055,0.013060138,4.0
384,191872,2.0,0.026385948,0.04812013,98238464.0,0.04812013,0.013060138,4.0
385,204672,2.0,0.024963809,0.047199353,104792064.0,0.047199353,0.013060138,4.0
386,217472,2.0,0.080126636,0.047743552,111345664.0,0.047199353,0.013060138,4.0
387,230272,2.0,0.067109086,0.048383048,117899264.0,0.047199353,0.013060138,4.0
388,243072,2.0,0.090004936,0.046058591,124452864.0,0.046058591,0.013060138,4.0
389,255872,2.0,0.065969832,0.050441957,131006464.0,0.046058591,0.013060138,4.0
390,268672,2.0,0.050711509,0.043756833,137560064.0,0.043756833,0.013060138,4.0
391,281472,2.0,0.004012089,0.047802308,144113664.0,0.043756833,0.004012089,4.0
392,294272,2.0,0.037917301,0.044144615,150667264.0,0.043756833,0.004012089,4.0
393,307072,2.0,0.071596168,0.044718349,157220864.0,0.043756833,0.004012089,4.0
394,319872,2.0,0.063426986,0.043390076,163774464.0,0.043390076,0.004012089,4.0
395,332672,2.0,0.019736795,0.054412007,170328064.0,0.043390076,0.004012089,4.0
396,345472,2.0,0.07882949,0.046510899,176881664.0,0.043390076,0.004012089,4.0
397,358272,2.0,0.041302934,0.053635951,183435264.0,0.043390076,0.004012089,4.0
398,371072,2.0,0.013081256,0.049458374,189988864.0,0.043390076,0.004012089,4.0
399,383872,2.0,0.050947782,0.050961307,196542464.0,0.043390076,0.004012089,4.0
400,396672,2.0,0.019783698,0.048002975,203096064.0,0.043390076,0.004012089,4.0
401,409472,2.0,0.049118392,0.046152653,209649664.0,0.043390076,0.004012089,4.0
402,422272,2.0,0.021514693,0.045355776,216203264.0,0.043390076,0.004012089,4.0
403,435072,2.0,0.027581641,0.045048006,222756864.0,0.043390076,0.004012089,4.0
404,447872,2.0,0.018779365,0.048548443,229310464.0,0.043390076,0.004012089,4.0
405,460672,2.0,0.012453406,0.044525792,235864064.0,0.043390076,0.004012089,4.0
406,473472,2.0,0.016992074,0.044619148,242417664.0,0.043390076,0.004012089,4.0
407,486272,2.0,0.054336675,0.045713722,248971264.0,0.043390076,0.004012089,4.0
408,499072,2.0,0.001070618,0.047595848,255524864.0,0.043390076,0.001070618,4.0
409,511872,2.0,0.012341859,0.05006965,262078464.0,0.043390076,0.001070618,4.0
410,524672,2.0,0.068951525,0.038993818,268632064.0,0.038993818,0.001070618,4.0
411,537472,2.0,0.003232483,0.047586065,275185664.0,0.038993818,0.001070618,4.0
412,550272,2.0,0.039002847,0.053555688,281739264.0,0.038993818,0.001070618,4.0
413,563072,2.0,0.003718468,0.043477134,288292864.0,0.038993818,0.001070618,4.0
414,575872,2.0,0.009075996,0.046059206,294846464.0,0.038993818,0.001070618,4.0
415,588672,2.0,0.047434241,0.049907843,301400064.0,0.038993818,0.001070618,4.0
416,601472,2.0,0.0136196,0.039801759,307953664.0,0.038993818,0.001070618,4.0
417,614272,2.0,0.006409605,0.044436536,314507264.0,0.038993818,0.001070618,4.0
418,627072,2.0,0.032227796,0.043417476,321060864.0,0.038993818,0.001070618,4.0
419,639872,2.0,0.079065591,0.047647044,327614464.0,0.038993818,0.001070618,4.0
420,652672,2.0,0.003643481,0.045178576,334168064.0,0.038993818,0.001070618,4.0
421,665472,2.0,0.028930761,0.040691388,340721664.0,0.038993818,0.001070618,4.0
422,678272,2.0,0.020395173,0.044913436,347275264.0,0.038993818,0.001070618,4.0
423,691072,2.0,0.012667346,0.054799936,353828864.0,0.038993818,0.001070618,4.0
424,703872,2.0,0.072341971,0.040856238,360382464.0,0.038993818,0.001070618,4.0
425,716672,2.0,0.003364273,0.040678638,366936064.0,0.038993818,0.001070618,4.0
426,729472,2.0,0.005090117,0.044994993,373489664.0,0.038993818,0.001070618,4.0
427,742272,2.0,0.00209102,0.049823001,380043264.0,0.038993818,0.001070618,4.0
428,755072,2.0,0.027393969,0.046623849,386596864.0,0.038993818,0.001070618,4.0
429,767872,2.0,0.064921625,0.044867278,393150464.0,0.038993818,0.001070618,4.0
430,780672,2.0,0.007384632,0.038591237,399704064.0,0.038591237,0.001070618,4.0
431,793472,2.0,0.002482255,0.042715234,406257664.0,0.038591237,0.001070618,4.0
432,806272,2.0,0.006982236,0.046806701,412811264.0,0.038591237,0.001070618,4.0
433,819072,2.0,0.014581007,0.042414074,419364864.0,0.038591237,0.001070618,4.0
434,831872,2.0,0.011515279,0.047868376,425918464.0,0.038591237,0.001070618,4.0
435,844672,2.0,0.015223361,0.043227914,432472064.0,0.038591237,0.001070618,4.0
436,857472,2.0,0.018103091,0.044066502,439025664.0,0.038591237,0.001070618,4.0
437,870272,2.0,0.005759559,0.042083075,445579264.0,0.038591237,0.001070618,4.0
438,883072,2.0,0.004133471,0.0423125,452132864.0,0.038591237,0.001070618,4.0
439,895872,2.0,0.012926853,0.037543561,458686464.0,0.037543561,0.001070618,4.0
440,908672,2.0,0.001953691,0.042423981,465240064.0,0.037543561,0.001070618,4.0
441,921472,2.0,0.007536924,0.045703174,471793664.0,0.037543561,0.001070618,4.0
442,934272,2.0,0.003672865,0.039820586,478347264.0,0.037543561,0.001070618,4.0
443,947072,2.0,0.007724164,0.037979574,484900864.0,0.037543561,0.001070618,4.0
444,959872,2.0,0.022249244,0.044556367,491454464.0,0.037543561,0.001070618,4.0
445,972672,2.0,0.011675348,0.051320212,498008064.0,0.037543561,0.001070618,4.0
446,985472,2.0,0.023612024,0.042174814,504561664.0,0.037543561,0.001070618,4.0
447,998272,2.0,0.006723389,0.045429318,511115264.0,0.037543561,0.001070618,4.0
448,1011072,2.0,0.012089042,0.050075192,517668864.0,0.037543561,0.001070618,4.0
449,1023872,2.0,0.001949678,0.046630215,524222464.0,0.037543561,0.001070618,4.0
450,1036672,2.0,0.034425281,0.044359042,530776064.0,0.037543561,0.001070618,4.0
451,1049472,2.0,0.027575647,0.043791348,537329664.0,0.037543561,0.001070618,4.0
452,1062272,2.0,0.008150454,0.043645626,543883264.0,0.037543561,0.001070618,4.0
453,1075072,2.0,0.001155511,0.053042189,550436864.0,0.037543561,0.001070618,4.0
454,1087872,2.0,0.001174483,0.040244885,556990464.0,0.037543561,0.001070618,4.0
455,1100672,2.0,0.028818419,0.039533026,563544064.0,0.037543561,0.001070618,4.0
456,1113472,2.0,0.014745126,0.042386424,570097664.0,0.037543561,0.001070618,4.0
457,1126272,2.0,0.000671845,0.043076649,576651264.0,0.037543561,0.000671845,4.0
458,1139072,2.0,0.002390434,0.042251531,583204864.0,0.037543561,0.000671845,4.0
459,1151872,2.0,0.001815197,0.040900266,589758464.0,0.037543561,0.000671845,4.0
460,1164672,2.0,0.008500254,0.046534713,596312064.0,0.037543561,0.000671845,4.0
461,1177472,2.0,0.003354579,0.040958764,602865664.0,0.037543561,0.000671845,4.0
462,1190272,2.0,0.002961807,0.049802449,609419264.0,0.037543561,0.000671845,4.0
463,1203072,2.0,0.032852214,0.044733407,615972864.0,0.037543561,0.000671845,4.0
464,1215872,2.0,0.000316028,0.040980081,622526464.0,0.037543561,0.000316028,4.0
465,1228672,2.0,0.010152792,0.047048982,629080064.0,0.037543561,0.000316028,4.0
466,1241472,2.0,0.006214474,0.044678317,635633664.0,0.037543561,0.000316028,4.0
467,1254272,2.0,0.013604538,0.042597741,642187264.0,0.037543561,0.000316028,4.0
468,1267072,2.0,0.004879958,0.046233625,648740864.0,0.037543561,0.000316028,4.0
469,1279872,2.0,0.021207996,0.043556388,655294464.0,0.037543561,0.000316028,4.0
470,1292672,2.0,0.039215676,0.045596774,661848064.0,0.037543561,0.000316028,4.0
471,1305472,2.0,0.002627917,0.044660675,668401664.0,0.037543561,0.000316028,4.0
472,1318272,2.0,0.013210739,0.04249615,674955264.0,0.037543561,0.000316028,4.0
473,1331072,2.0,0.006714412,0.047281999,681508864.0,0.037543561,0.000316028,4.0
474,1343872,2.0,0.004398996,0.048136998,688062464.0,0.037543561,0.000316028,4.0
475,1356672,2.0,0.008481985,0.043036377,694616064.0,0.037543561,0.000316028,4.0
476,1369472,2.0,0.010416482,0.043349312,701169664.0,0.037543561,0.000316028,4.0
477,1382272,2.0,0.016396169,0.042720972,707723264.0,0.037543561,0.000316028,4.0
478,1395072,2.0,0.00181436,0.041307643,714276864.0,0.037543561,0.000316028,4.0
479,1407872,2.0,0.020530293,0.048905771,720830464.0,0.037543561,0.000316028,4.0
480,1420672,2.0,0.000716718,0.04748483,727384064.0,0.037543561,0.000316028,4.0
481,1433472,2.0,0.002039514,0.043739833,733937664.0,0.037543561,0.000316028,4.0
482,1446272,2.0,0.029925285,0.045090937,740491264.0,0.037543561,0.000316028,4.0
483,1459072,2.0,0.000978693,0.045469499,747044864.0,0.037543561,0.000316028,4.0
484,1471872,2.0,0.070076719,0.050175048,753598464.0,0.037543561,0.000316028,4.0
485,1484672,2.0,0.003864178,0.047547745,760152064.0,0.037543561,0.000316028,4.0
486,1497472,2.0,0.02160072,0.042853171,766705664.0,0.037543561,0.000316028,4.0
487,1510272,2.0,0.029395489,0.047302612,773259264.0,0.037543561,0.000316028,4.0
488,1523072,2.0,0.004338067,0.061330739,779812864.0,0.037543561,0.000316028,4.0
489,1535872,2.0,0.003129662,0.051272696,786366464.0,0.037543561,0.000316028,4.0
490,1548672,2.0,0.022632219,0.0451007,792920064.0,0.037543561,0.000316028,4.0
491,1561472,2.0,0.003356788,0.049100631,799473664.0,0.037543561,0.000316028,4.0
492,1574272,2.0,0.008483277,0.048507655,806027264.0,0.037543561,0.000316028,4.0
493,1587072,2.0,0.009239287,0.046481615,812580864.0,0.037543561,0.000316028,4.0
494,1599872,2.0,0.012632874,0.051517204,819134464.0,0.037543561,0.000316028,4.0
495,1612672,2.0,0.005740318,0.051432299,825688064.0,0.037543561,0.000316028,4.0
496,1625472,2.0,0.03536132,0.052649711,832241664.0,0.037543561,0.000316028,4.0
497,1638272,2.0,0.042164586,0.05117864,838795264.0,0.037543561,0.000316028,4.0
498,1651072,2.0,0.042376857,0.044315681,845348864.0,0.037543561,0.000316028,4.0
499,1663872,2.0,0.026831117,0.044951768,851902464.0,0.037543561,0.000316028,4.0
500,1676672,2.0,0.029085955,0.047831122,858456064.0,0.037543561,0.000316028,4.0
501,1689472,2.0,0.001736937,0.041965835,865009664.0,0.037543561,0.000316028,4.0
502,1702272,2.0,0.000370152,0.042814577,871563264.0,0.037543561,0.000316028,4.0
503,1715072,2.0,0.001314921,0.047938627,878116864.0,0.037543561,0.000316028,4.0
504,1727872,2.0,0.01632751,0.044849398,884670464.0,0.037543561,0.000316028,4.0
505,1740672,2.0,0.003014837,0.05486563,891224064.0,0.037543561,0.000316028,4.0
506,1753472,2.0,0.004133458,0.054062227,897777664.0,0.037543561,0.000316028,4.0
507,1766272,2.0,0.000444357,0.048037154,904331264.0,0.037543561,0.000316028,4.0
508,1779072,2.0,0.005097963,0.042078525,910884864.0,0.037543561,0.000316028,4.0
509,1791872,2.0,0.011151338,0.049060694,917438464.0,0.037543561,0.000316028,4.0
510,1804672,2.0,0.012286901,0.047757713,923992064.0,0.037543561,0.000316028,4.0
511,1817472,2.0,0.031510804,0.046667681,930545664.0,0.037543561,0.000316028,4.0
512,1830272,2.0,0.014054791,0.051389962,937099264.0,0.037543561,0.000316028,4.0
513,1843072,2.0,0.000758351,0.046309433,943652864.0,0.037543561,0.000316028,4.0
514,1855872,2.0,0.007980165,0.042991333,950206464.0,0.037543561,0.000316028,4.0
515,1868672,2.0,0.000631774,0.054312826,956760064.0,0.037543561,0.000316028,4.0
516,1881472,2.0,0.001476806,0.04803697,963313664.0,0.037543561,0.000316028,4.0
517,1894272,2.0,0.029094635,0.051286791,969867264.0,0.037543561,0.000316028,4.0
518,1907072,2.0,0.000383097,0.054387906,976420864.0,0.037543561,0.000316028,4.0
519,1919872,2.0,0.004437219,0.058513026,982974464.0,0.037543561,0.000316028,4.0
520,12672,2.828427125,0.098212585,0.125217938,12976128.002328837,0.125217938,0.098212585,8.0
521,25472,2.828427125,0.041160442,0.095402524,26083328.004681196,0.095402524,0.041160442,8.0
522,38272,2.828427125,0.10462179,0.075239229,39190528.00703356,0.075239229,0.041160442,8.0
523,51072,2.828427125,0.037803467,0.103249379,52297728.00938592,0.075239229,0.037803467,8.0
524,63872,2.828427125,0.031690426,0.063461617,65404928.01173828,0.063461617,0.031690426,8.0
525,76672,2.828427125,0.052153938,0.057938138,78512128.01409064,0.057938138,0.031690426,8.0
526,89472,2.828427125,0.039258871,0.062143151,91619328.016443,0.057938138,0.031690426,8.0
527,102272,2.828427125,0.061901074,0.069406217,104726528.01879536,0.057938138,0.031690426,8.0
528,115072,2.828427125,0.037108433,0.049047848,117833728.02114773,0.049047848,0.031690426,8.0
529,127872,2.828427125,0.120706297,0.05960562,130940928.02350008,0.049047848,0.031690426,8.0
530,140672,2.828427125,0.012936466,0.06701758,144048128.02585244,0.049047848,0.012936466,8.0
531,153472,2.828427125,0.020355083,0.064945297,157155328.0282048,0.049047848,0.012936466,8.0
532,166272,2.828427125,0.034192536,0.049253146,170262528.03055716,0.049047848,0.012936466,8.0
533,179072,2.828427125,0.002128383,0.041757919,183369728.0329095,0.041757919,0.002128383,8.0
534,191872,2.828427125,0.034178801,0.047220381,196476928.0352619,0.041757919,0.002128383,8.0
535,204672,2.828427125,0.086094759,0.041367294,209584128.03761426,0.041367294,0.002128383,8.0
536,217472,2.828427125,0.021273868,0.042163645,222691328.0399666,0.041367294,0.002128383,8.0
537,230272,2.828427125,0.072698019,0.042959346,235798528.04231897,0.041367294,0.002128383,8.0
538,243072,2.828427125,0.038175702,0.046166445,248905728.04467133,0.041367294,0.002128383,8.0
539,255872,2.828427125,0.066454813,0.045534405,262012928.04702368,0.041367294,0.002128383,8.0
540,268672,2.828427125,0.032555416,0.040968944,275120128.0493761,0.040968944,0.002128383,8.0
